food_no,food_name,food_dsc,food_star,food_review_count,food_class_no,food_img_url
282,등심스테이크,NULL,0,0,17,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTCkdpLnfkrbCceR5Fj3PIK3qBg37c70gmVDMgrGUWnEMIFX90xjv0vpQkvVGM&s
283,땅콩조림,"땅콩조림 : 끓인 콩이 반쯤 익으면 멸치국물, 진간장 등을 넣어 섞고 졸인 것",0,0,19,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQhCN_NUlnEwRR6yMwmYhs9GsqdUpvaZECJuakrebNxGOUFV-ERQ4RgidpyVn4&s
284,떡갈비,떡갈비 : 갈비살을 곱게 다져 갈비뼈에 붙여 양념장을 발라가며 구워 먹는 구이요리,0,0,26,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTA6VVR5WN5k6LZzyBKRM-2t8qlwwTlAR0cnqTKR0vb9prifr0hDQCjwLaCQg&s
285,떡강정,NULL,0,0,20,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcThpPHSzI3Df1iIgcBHr31QzWybPF2K5XMkc4jQvUxNA0Zr-KAH8vMPd6fbebY&s
286,떡국,떡국 : 맑은 장국에 가래떡을 얄팍하게 썰어 넣어 끓인 국,0,0,13,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTuODl6fuuA_aLM-xUrT9YaB3mD6clTJja6Y0d9r1YrUEjJkzJoX03YPu0v3g&s
287,떡라면,떡라면 : 떡을 넣고 끓인 라면,0,0,4,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcToCCbG6hCDKcVKtEgaJFB-Meg-5to-kLko3vH2XSzbDQF43oPg6iHJc34R3HY&s
288,떡만두국,떡만둣국 : 만두와 먹기 좋은 크기로 썬 가래떡을 넣어 끓인 국 요리,0,0,13,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR2BFOP46Y-74nlDT5gNkXooH6k-IICaGgaurry-rbeZ1oeTnElZMlNR1UvGw&s
289,떡만둣국,떡만둣국 : 만두와 먹기 좋은 크기로 썬 가래떡을 넣어 끓인 국 요리,0,0,13,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRmen-boPtQ43oXs7vmAlfgSY6MOo5CvKA8EWkQ3shKdY_lGKszcJ9o4qiqGQ&s
290,떡볶이,떡볶이 : 가래떡을 잘라 쇠고기와 야채를 섞고 갖은양념하여 볶은 음식,0,0,5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQZSJ2mv0_6bRKGUoa0avQMRjIKr05BtAqyytmgDmW5Jyqdabt6doRniknA_ZQ&s
291,간장떡볶이,떡볶이 : 가래떡을 잘라 쇠고기와 야채를 섞고 갖은양념하여 볶은 음식,0,0,18,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRRW0EKVePCY1LO-rD6VSuRgWwQQCEH4ULe8tt7GItBGeGSbZE9pl469CPg4eA&s
292,라면,NULL,0,0,4,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTLkJzGa_FKcsZYzk3S9WzmaN9viVfUSA0IbTMBWrduW8lu2fHYBi79s95egKc&s
293,라볶이,"라볶이 : 떡과 채소, 어묵을 넣고 고추장 양념에 볶는 떡볶이에 라면을 함께 넣고 끓이는 음식이다.",0,0,5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTNrktP8gMzqUqVhk9Ek0x_tBcE8uue63DEBYVe9fe8HVqDANHMNov9qzUWxg&s
294,라조기,라조기 : 튀긴 닭고기를 여러 야채와 함께 볶은 중국요리,0,0,20,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRkvqis8wJGVBzLkDrIIm9tAe_1NxLkDTJRAd5LyZTmuQ-JtDJ29m1y159wMQ&s
295,런천미트구이,NULL,0,0,17,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS17svmFNc94i1t6IxT0j6oDKnwCkU_iWPmFUh93NkiAe1T9fgin7rsNyZuP0s&s
296,롤케이크,NULL,0,0,6,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTLWCYr6LeFfoLJZXm7Z0RC825j9o7Iew31UMwbzlOg9No0mQWujkjPtQZgIQ&s
297,링도넛,NULL,0,0,6,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTcunE4-e4tb0DwenYQlBr4Qr8PdhDRpJWbprYO0SDbgUf_4FxcArO39IKmuH0&s
298,마늘빵,갈릭브레드 : 마늘버터를 발라 구운 프랑스빵,0,0,6,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR_hv-hDn3S4jc3Om-_SX_YpFytjT2_lVYKRAqFU_2KnISoqYAwlpJJ7_oZHg&s
299,마늘장아찌,"마늘 장아찌 : 통마늘을 식초, 설탕, 간장에 숙성시키는 장아찌",0,0,29,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT2ETjBEA-MhcfvkBwOFWo1IXNWeTfg02lA1PcWUr4plyohuwwAodqWdZWjhA&s
300,마늘장아찌무침,NULL,0,0,24,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSQ2MjDMK6mafRvjWl-0UBU1R_f9Rt8qdaKnT9V6qNZZYmeENaQJpboM3PNK1c&s
301,마늘쫑무침,NULL,0,0,24,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQxdJ4wOEKyziJTlZ8vUDkFC6-sfpmd0wEe6bsupjAN55bxkk4mrnju9h3R8g&s
302,마늘쫑볶음,NULL,0,0,18,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ-sN7m7uR9BRjHSZzK4wlYZzVXGqEq6ePHLehp9dxcla3i3CwnGPOEu1MY9g&s
303,마늘쫑건새우볶음,NULL,0,0,18,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSW6xJpnFxpEuuISEij_4IIz8U3G_96OuSfhqYix9YUYZEOF1YoVngl78kAuyM&s
304,마늘쫑잔멸치볶음,NULL,0,0,18,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSm8aFi5_ptTCkUCjQjGCn8Lx8dPEYJ_mMG7BQsul_IYfigZTWEtZF_fTtQvQc&s
305,마늘쫑조림,NULL,0,0,19,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRPqFQGEa7yR9Z4e30t_yCYVlp_rHM-kqAJ5g7VRsVjsVPTH24SqB2d3it2ig&s
306,마카로니샐러드,NULL,0,0,24,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTFm_vR_bCBcMDlNwjC5vrTQW3eCPmVkVb3gWVeRzYVL3Xv1x5GwtjhWYc_l1s&s
307,마파두부,NULL,0,0,18,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ8WvbHhpN8j7YJiupN5KbSobgY65NaKjWJA6nwZx4oqEXccz8r1X6apr-JMrw&s
308,막국수,막국수 : 메밀국수를 김칫국물에 말아 먹는 강원도 향토음식,0,0,4,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQpB4VtfBVFuLsB_bvwcCZVLy_8tztNseElTh-NZWthofKEy5bqg21r7Rtd4A&s
309,만두,만두 : 밀가루나 메밀가루 반죽으로 껍질을 만들어 고기 ·두부 ·김치 등으로 버무린 소를 넣고 찌거나 튀긴 음식,0,0,4,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTIR1DHmhNLh1rBtj524Nrdm5GszqxpnaGn8mMrUsFjJxv0gzCcFSPT5vUrhPU&s
310,만두국,만둣국 : 만두를 빚어 장국에 넣어 끓인 국,0,0,4,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRtqSp0jVqCQ0DBU6BhccZE37FDoof_4aDQqLEhZ9IU6JxnWkBT3JaL4hHPng&s
311,만둣국,만둣국 : 만두를 빚어 장국에 넣어 끓인 국,0,0,13,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcScwj5Uf9OfZ9kNV5WSU47oa1humiE27hkBHkBB6Tx-9g-NZhgXGvqOFU7AOOA&s
312,만주,만주 : 일본과자 중 생과자(生菓子)의 하나.,0,0,6,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSws1auRoGecW8sHgUWwahZOq9Up8K1lb9ZHq45EFT3oqh1XMxRuMbFKRQ1MuY&s
313,맑은감자국,NULL,0,0,13,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR2sZEpaoQio026_MRzEW43xECCfGUk8XyMUx1CnR27q4chumNXqX9Wu5aogG4&s
314,맛살전,NULL,0,0,26,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRVnPeQx_KaOcw03UEFBxjFlqicOSDI-qqW8UDtLOUG2GgTmUYKHs5crYnA4g&s
315,매생이국,매생이국 : 굴과 다진 마늘을 참기름에 볶아 굴의 향이 우러나면 매생이를 넣고 물을 부어 살짝 끓인 뒤 국간장으로 간한 국이며 매생이탕이라고도 한다.,0,0,13,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSFua2cp2RoVF6ph3vP5jm49yudGnlKQCGk0FFGxyrAI02n1nYIj-BtLY_vww&s
316,매실장아찌,매실장아찌 : 소금에 절인 매실과 차조기 잎을 혼합해 서늘한 곳에 두었다 먹는 장아찌,0,0,29,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSWwyrzH04HXErRXP5b7z9pMwjqXUsLsUN9-9fK47VPBaDvnmX_c0NmUBrToB8&s
317,매운갈비찜,"매운갈비찜 : 미리 삶아낸 돼지갈비나 소갈비에 고추장 양념장과 감자, 당근 등의 채소를 넣고 조려낸 찜이다.",0,0,16,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSmFLgyvtQJN2n_Oez2Y6zQwv_HuFq-ddtLYjJV6PniXEVDSrYOnkMjpBBbBQ&s
318,매운찜닭,안동찜닭 : 경상북도 안동에서 유래한 음식으로 삶은 닭에 소스 온갖 채소와 양념을 섞어 졸인 요리,0,0,16,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ6mlj164YQgPNRyG5ldE395OBt-fOqh8dV6pKMVHdGUpt_e6qjfxV5uDYodw&s
319,매작과,"매작과 : 매작과는 그 모양이 '마치 매화나무에 참새가 앉은 모습과 같다'하여 한자로 매화 매(梅), 참새 작(雀) 자(字)를 써서 매작과(梅雀菓)라고 하는데 매잣과 · 매잡과(梅雜菓) · 매엽과(梅葉菓) · 타래과 등 여러 이름으로 불리며 손님접대용의 다과상이나 어린이들 간식용으로 많이 쓰인다.",0,0,11,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQAOCQ0EjrSbecs6IUsgCULI872Xa-WnI9SfQ1z2tIzWDiG5l8F8E_3jVODjw&s
320,머위나물볶음,머위나물볶음 : 머위는 줄기와 잎을 분리해 삶아서 사용한다.,0,0,18,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQkdCdd07t7lEXdJz3twYgY5nIgZg3sRhgRCWHKuHs7aK59FdKQsKK-lGx2DCA&s
321,머위대나물,NULL,0,0,23,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQkdCdd07t7lEXdJz3twYgY5nIgZg3sRhgRCWHKuHs7aK59FdKQsKK-lGx2DCA&s
322,머핀,컵케이크 : 밀가루 ·설탕 ·달걀 ·유지 ·우유 ·베이킹 파우더 등을 섞어서 구워 만든 과자,0,0,6,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRxL7oln-6eM_dETOIsQAN71H9f1JFXI9gBBqNscg67c6fA9o253Ta_qiNRhw&s
323,멍게비빔밥,"멍게비빔밥 : 그릇에 밥과 각종 나물, 고기, 달걀, 고추장 등을 넣고 비벼 먹는 비빔밥에 멍게를 넣은 밥이다.",0,0,1,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQaeoX3BksBUviFXregK4L2XraQ20SgYgF-BWXVHh_ONZDU-hIHkEy2WgAAIg&s
324,메기매운탕,"메기매운탕 : 썬 무를 넣고 끓인 국물에 메기를 넣고 고추장을 풀고 미나리, 쑥갓, 깻잎, 양념고추장을 넣어 끓인 탕",0,0,13,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT0CdRrnOAOLO9P3E68fj-RKZHyWVnFqruLsr2kUOcXt1XBQub3cX8SmSUppw&s
325,메밀국수,메밀국수 : 메밀가루를 주원료로 한 국수,0,0,4,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSF5_IqdczsxIO2a2bP9VT6YMRqBRWfYo92Pmy03jMh_wMlBkRKDxNLMek9o-U&s
326,메밀소바,NULL,0,0,4,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSF5_IqdczsxIO2a2bP9VT6YMRqBRWfYo92Pmy03jMh_wMlBkRKDxNLMek9o-U&s
327,메밀전,NULL,0,0,26,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQIAnU02527wTXmw5PPO5pdpbzto34Rm_QOZPCuy0Du4PaYZG5UmWJp-jxXAnQ&s
328,메밀전병,"메밀전병 : 메밀가루를 묽게 반죽해서 무, 고기 등을 소로 넣고 말아 익히는 떡",0,0,26,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRDcN_WyCNy1U6BzWCyljSHQQr1GkO9kHXfriK2Oudzik_qy_5fLVgP6dBHMg&s
329,메추리알장조림,NULL,0,0,19,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR7JtRjn-fiH3V8OWTyXPuP_hecGx7F8y-Vc83ed2AxAxrVpKVPiuXxzqW9Jg&s
330,멸치견과류볶음,"멸치견과류볶음 : [준비 재료] 지리멸치 1컵(종이컵), 호두알 3큰술, 호박씨(국산) 3큰술, 잣 3큰술, 미역귀 3큰술(10g, 없으면 안 넣어도 됨), 검정깨 1큰술, 조청 1큰술(사용량 감해도 됨), 참기름 1큰술 양념장 간장 1큰술, 고춧가루 1작은술, 매실주 3큰술, 매실 원액 5큰술, 다진 마늘 2작은술, 생강가루 1작은술 [조리 순서] [조리 방법] 1.",0,0,18,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQqBl6PLdw6-2BdTobnMzAfFWPPRWVRj7IyCMWvjxcNWnyyYif1PcHMRP6PKhU&s
331,멸치고추볶음,NULL,0,0,18,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSCGD2Tll6_VgD80TRodYfplWpwdRIVPxfnigZwtYm6wcLf9TmubfzHUGzFu7w&s
332,멸치마늘쫑볶음,NULL,0,0,18,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSm8aFi5_ptTCkUCjQjGCn8Lx8dPEYJ_mMG7BQsul_IYfigZTWEtZF_fTtQvQc&s
333,멸치볶음,멸치볶음 : 마른 잔멸치를 물기 없이 볶아 만든 마른 반찬 종류다.,0,0,18,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR-t7S5Br2lnGl3SWORXpk4VSxtLiB_leZ3AkskF7ZMGaRgamI3sdw7pXDkjFQ&s
334,멸치조림,NULL,0,0,19,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR-t7S5Br2lnGl3SWORXpk4VSxtLiB_leZ3AkskF7ZMGaRgamI3sdw7pXDkjFQ&s
335,멸치주먹밥,NULL,0,0,2,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcStzOby81xJeC5wo6-jAaetc-6XBT2NW_qkQJIbjKOQUv4jlMyqs1NI0QQJkfE&s
336,모닝빵,NULL,0,0,6,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRH5AES_wUjB11wZrf7ehD5J_Uc1Fnl6byHEwh2XH5uuuclXcvAQjvKs_-W2Uw&s
337,모듬찰떡,NULL,0,0,5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSRSFNqurKozAITnJRclA5Ch7bsTrwvr-9JuwJg6jaRnk0ZkESo5VyKhkLvwu8&s
338,모래집튀김,NULL,0,0,20,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSMkxdXWAHY6HqFrOdtR4XiDZ8Ei4LY9q0YG_UWpySAIrOEn23K1PfbXqEj9Q&s
339,모자반무침,"모자반무침 : 방법 1 : 데친 모자반과 쪽파, 붉은 고추, 풋고추를 양념(멸치젓, 고춧가루, 다진 마늘, 참기름)으로 무친 것이다.",0,0,24,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS15drRbeMKbhi2ScM0yWUUqeCdaViM1GTSO6dS3qa0bnAQrl5Zq4crutvP4A&s
340,모카빵,모카빵 : 양질의 커피를 함유한 빵.,0,0,6,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS7aJ9epuCvDMePCL30BgvljFJueB4hjy_bKrMAxVwPFU9oZJtAF7SWSCLasJk&s
341,무국,뭇국 : 다시마나 멸치를 우려만든 물에 쇠고기조금과 무를 넣고 끓인 요리,0,0,13,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSEoVtWEwd8nxi6Xroae7PKvShrWMd_U6BrwTUQBELpRPBMwXXS8QUGI-IUPZk&s
342,무나물,무나물 : 무를 채 썰어서 볶다가 물을 넣고 무르게 익힌 숙채,0,0,23,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQGyJQ-9mS_EsZb7BjjiH--1YGwib7ucNGTyPqg420ksXGkdJdfwOQduOxQsA&s
343,무된장국,"무된장국 : 멸치나 소고기육수에 된장을 풀고, 무를 넣어 끓이는 국이다.",0,0,13,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS72CYF4LQYgJaEeeZHRBwcKlzlznOXIQ2dZYj8veUfamkkBHjmAHPqEJZ7lQQ&s
344,무말랭이무침,무말랭이무침 : 무말랭이를 무쳐 만든 반찬의 하나,0,0,24,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSc6ym7syQFv-HcgUWPr95P-PJqSZffLWNQQuw_Abd4uC4Fw77mw6YeFxn8GWw&s
345,무밥,무밥 : 밥솥이나 냄비에 무채를 깔고 그 위에 쌀을 고루 펴서 앉히고 밥물을 부어 지은 밥,0,0,1,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQZrFggiHfHFEreEjye58Lkfz7CD3RuWJYgJrIYgezDVRRF2Wa3vi_TIAMwBw&s
346,무생채,"무생채 : 무를 채 썰어 식초, 설탕, 고춧가루 등의 양념을 넣고 무쳐 먹는 생채",0,0,24,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQQ9oAZjN74s9kG_gTh50Qwcoakd_mnbRaYBThlGbmPyXXxKXX9ajths0Sp29c&s
347,무시래기된장국,된장국 : 쌀뜨물에 된장과 고추장을 풀어 끓인 국,0,0,13,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcShxXltzjDGUnohjc-JQsZ_8yZv4cPrehwN8Luj_7RsA8bwcvUZ-HVIoUogaRs&s
348,무장아찌,무장아찌 : 소금에 절여 물기를 뺀 무를 고추장이나 간장으로 숙성시킨 장아찌,0,0,29,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRnVyE3-aTZcwZ3k2hhY-nlP931wTKFimFy3geFEDozDMgovZSU2twSgubdKbY&s
349,무조림,NULL,0,0,19,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTHkDCE6kG-81UihdPJmxwWfDRDk7RMgzbgMmRRW4bIhIeKffq_gYcDNirwMTc&s
350,무지개떡,무지개떡 : 멥쌀가루를 물들이고자 하는 색의 수대로 나누어 색물을 들여 찌는 떡,0,0,5,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSKVr2yV6T2j-3iR9EyahhIfimqYwJAHJIVr8RTs5_6bKZkUjvjPW-R_J_ajA&s
351,무짠지,짠지 : 무를 통으로 짜게 절여 이듬해에 먹는 김치,0,0,29,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTDwpJRqMC0Fj4EHOUIOxRvSuZrZFdS-jF8VFeupmfkkYAfQTNyP5J_w6_WsQ&s
352,묵밥,묵밥 : 도토리묵은 소화가 잘되며 다이어트에 좋은 식품이다.,0,0,1,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRtQ5BU2stDbYgBMW9Hqi8PuQN_jMtb0uYKBL5U9vVba7a4o2X-jlxOMCqjhQ&s
353,묵은지삼겹살볶음,NULL,0,0,18,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSSBV_RhUqo1xTPp1nj8HZll9-LF65IMz71A-efJn-y1eQwvL_uP03kV6bc3w&s
354,문어숙회,"문어숙회 : 문어를 끓는 물에 살짝 데쳐 어슷하게 썬 후, 초고추장이나 기름소금장에 찍어 먹는 음식이다.",0,0,16,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSlUNLUfbf7L13IqDwJPR8VBR1ueOu1SNqAoCWHvxNA3z5AcYBW_slPHO_7zw&s
355,문어초밥,NULL,0,0,2,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS9Goz35G8HjJcDUlrl_H6H6yjBwR9SdeB_Ht2FxmuruqEHgFux5wP-hbRVIEU&s
356,물냉면,물냉면 : 메밀국수를 찬 장국에 말아먹는 평양지방의 향토음식,0,0,4,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR_UXPzxZHfxQpR5FGgmEji3fzbQCqZwO4-nl49fV_cRH9QlZjDDTejAT99pQw&s
357,물만두,"물만두 : 물만두는 돼지고기, 부추, 대파 등을 다져 만든 소를 밀가루 피에 감싸 빚은 후 끓는 물이나 육수에 삶아 국물과 함께 먹는 만두이다.",0,0,4,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSawe1Jrtx2XYcSvIZtFgApBxynywvztVV7f9V6ciCZC0_W82JgyLKUZXRz-fM&s
358,물회,"물회 : 해산물을 잘게 썰어, 파, 마늘, 양파 등과 함께 매콤하게 양념하여 찬물을 부어 먹는 회 요리",0,0,28,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQj3F-kbPqWku9P0o0srtH45qAU3QlWRLl65WvPYMAZqMkbgrGSVgF-XcLnqkY&s
359,미나리나물,미나리나물 : 미나리를 끓는 물에 데쳐 갖은 양념으로 무친 나물이다.,0,0,23,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQFGYLJ19a9oSlGfMWxiRv_Ce5RsUi0QtmNeSeS0df4Fa3gAbUS34pQi-hMKA&s
360,미나리무침,미나리나물 : 미나리를 볶아서 양념한 숙채 요리,0,0,24,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTcisSGrlDk16RmjOsf7jUro2gjRUdAuMAS_2sZV8pOHkqCrL2jBgMgL-I5Qw&s
361,미나리전,"미나리전 : 식용유를 두른 팬에 미나리를 올리고, 밀가루와 쌀가루, 달걀물, 소금을 넣은 반죽을 끼얹은 다음 양념(다진 파ㆍ마늘, 소금, 깨소금, 후춧가루, 참기름)하여 볶은 쇠고기와 어슷하게 썬 풋고추ㆍ붉은 고추를 올려 지진 것이다.",0,0,26,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ-lu34DtQ1j_hLgsHSOr56AHs8vvzS9l_BjPSDQnNJq-oFQM910drcOs6DtT4&s
362,미소된장국,NULL,0,0,13,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTu3ZJYpBrvTEc0UOQn0Jmmbq28Es3qIIHWWP9uwmDZWinTsKZPaBlGzdZy1g&s
363,미숫가루,미숫가루 : 찹쌀 ·멥쌀 또는 보리쌀을 쪄서말린 다음 다시 볶아서 가루로 만든 식품,0,0,12,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQaKoWUTXEvv_llvlkRDbPQ93Mx-6v4VrexPxL-khPCXMtL9oEzf4t5bHYCWw&s
364,미역국,미역국 : 미역을 넣어 끓인 국,0,0,13,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR41gNJc0OZSxXAs-6fg57WVkE-smGlqxPTFI4GU3ckuKFpVGIpngkpMO7tCo0&s
365,들깨미역국,미역국 : 미역을 넣어 끓인 국,0,0,13,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRl3xQ1LdFlvJb_plclpRfigPLqy2s8B5HPFVG6-utReiyBsu-v8t47sv84rg&s
366,바지락미역국,미역국 : 미역을 넣어 끓인 국,0,0,13,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQHfEndGVbHzhc5vyaKrclh2StdGa9uiJLYCoTBf6m046C7mZA4ha5ErWHVZ64&s
367,소고기미역국,미역국 : 미역을 넣어 끓인 국,0,0,13,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS8oQr3VGi4H8VbLoIP1-HvHU5MX4hj-OcqYhb0S35mFXvyu58AiL3eJ7Q3c6g&s
368,홍합미역국,미역국 : 미역을 넣어 끓인 국,0,0,13,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTfqjdnUnGmeJqVH7XINMjwhqu6tRTtmnftdF1RKosXRW-0J6_cApHKXg-qTzk&s
369,미역냉국,"미역냉국 : 냉수에 불린 미역과 채 썬 오이를 넣고, 간장, 식초로 간을 한 냉국이다.",0,0,14,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSnvzM07AP_QSrxv601uRyO83TA323TMYXlAIfFg_1N-calx-HBXnSv9oKCyaA&s
370,미역된장국,NULL,0,0,13,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSwEfWuVNPkGEozp7zsm1R1cgByTCOGh_Xieh5DYJ5V2bBoNSRNMLlnj0YhJ0I&s
371,미역오이냉국,"미역오이냉국 : 불린 미역을 썰어 찬물을 붓고 채 썬 오이, 어슷하게 썬 풋고추ㆍ붉은 고추를 넣은 후 소금, 식초, 설탕 등을 넣어 간을 한 것이다.",0,0,14,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSnvzM07AP_QSrxv601uRyO83TA323TMYXlAIfFg_1N-calx-HBXnSv9oKCyaA&s
372,미역줄기볶음,미역줄기볶음 : 미역줄기는 미역의 줄기를 얇고 길게 쪼개 놓은 것이다.,0,0,18,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTK6B3wJpCsgBHfgoUArrKW2S18RUYsXmVTngKt3Sh6zb3TeuiAgfrJngCHqA&s
373,미역초무침,"미역초무침 : 데친 미역에 소금, 설탕, 식초를 넣고 상큼하게 간을 한 음식이다.",0,0,24,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQlCj_Wm7ZyJdEbvfaFL19l4sPGlcrGUiHIfLnJ8qIUWCqtigJCsvB18zICWw&s
374,미역튀각,NULL,0,0,20,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRlc7YK2imQUYEHeh9qTmVkf5ZZNxKd8lQX947wFSNrZHAtnEYqttfiOQWiowU&s
375,미트볼토마토스파게티,NULL,0,0,4,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSBccnpzmU6AJuSbMKnnWL1BwIMe4QBS7O71j5l7HtFkuQ5nCqCIOMwcZa6N20&s
376,미트볼조림,NULL,0,0,19,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTFYXDFwg7QWt9xmww7lqSx_ZcsQGKkqKrUjS0b0D3bv1g1LyKK6qF_vT23_g&s
377,민어찜,민어찜 : 민어를 손질하여 통으로 또는 토막을 내어 찐 후 고명을 얹은 음식이다.,0,0,16,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ_XkFlkHTc4HNENqBDwK7SJV2UXRSkJT3aUzKDOBual5W_rMnnTKMzl6-_fg&s
